date,product_id,product,category,city,holiday,units_sold
2024-06-06,P001,Milk,Dairy,Mumbai,None,53
2024-06-06,P002,Bread,Bakery,Bangalore,None,52
2024-06-06,P002,Bread,Bakery,Pune,None,62
2024-06-06,P002,Bread,Bakery,Delhi,None,54
2024-06-06,P003,Yogurt,Dairy,Chennai,None,71
2024-06-06,P003,Yogurt,Dairy,Kolkata,None,52
2024-06-06,P003,Yogurt,Dairy,Bangalore,None,57
2024-06-06,P004,Cheese,Dairy,Mumbai,None,31
2024-06-06,P004,Cheese,Dairy,Bangalore,None,82
2024-06-06,P004,Cheese,Dairy,Hyderabad,None,79
2024-06-06,P005,Juice,Beverage,Mumbai,None,59
2024-06-06,P005,Juice,Beverage,Chennai,None,87
2024-06-06,P005,Juice,Beverage,Bangalore,None,83
2024-06-06,P006,Butter,Dairy,Hyderabad,None,60
2024-06-06,P006,Butter,Dairy,Delhi,None,48
2024-06-06,P006,Butter,Dairy,Chennai,None,66
2024-06-06,P007,Eggs,Dairy,Chennai,None,44
2024-06-06,P007,Eggs,Dairy,Mumbai,None,25
2024-06-06,P007,Eggs,Dairy,Bangalore,None,45
2024-06-06,P008,Paneer,Dairy,Hyderabad,None,86
2024-06-06,P008,Paneer,Dairy,Chennai,None,40
2024-06-06,P008,Paneer,Dairy,Mumbai,None,46
2024-06-06,P009,Spinach,Produce,Bangalore,None,41
2024-06-06,P009,Spinach,Produce,Hyderabad,None,73
2024-06-06,P009,Spinach,Produce,Kolkata,None,96
2024-06-06,P010,Tomato,Produce,Pune,None,46
2024-06-06,P010,Tomato,Produce,Delhi,None,41
2024-06-06,P010,Tomato,Produce,Bangalore,None,54
2024-06-06,P011,Onion,Produce,Chennai,None,46
2024-06-06,P011,Onion,Produce,Pune,None,55
2024-06-06,P011,Onion,Produce,Hyderabad,None,22
2024-06-06,P012,Apple,Fruit,Hyderabad,None,65
2024-06-06,P012,Apple,Fruit,Mumbai,None,37
2024-06-06,P012,Apple,Fruit,Delhi,None,30
2024-06-06,P013,Banana,Fruit,Mumbai,None,95
2024-06-06,P013,Banana,Fruit,Kolkata,None,98
2024-06-06,P013,Banana,Fruit,Hyderabad,None,53
2024-06-06,P014,Chicken,Meat,Kolkata,None,59
2024-06-06,P014,Chicken,Meat,Bangalore,None,92
2024-06-06,P014,Chicken,Meat,Mumbai,None,99
2024-06-06,P015,Fish,Meat,Pune,None,52
2024-06-06,P015,Fish,Meat,Delhi,None,70
2024-06-06,P015,Fish,Meat,Chennai,None,86
2024-06-06,P016,Chips,Snacks,Bangalore,None,52
2024-06-06,P016,Chips,Snacks,Kolkata,None,88
2024-06-06,P016,Chips,Snacks,Chennai,None,48
2024-06-06,P017,Cookies,Snacks,Bangalore,None,52
2024-06-06,P017,Cookies,Snacks,Pune,None,55
2024-06-06,P017,Cookies,Snacks,Hyderabad,None,67
2024-06-06,P018,Granola Bar,Snacks,Kolkata,None,90
2024-06-06,P018,Granola Bar,Snacks,Hyderabad,None,94
2024-06-06,P018,Granola Bar,Snacks,Pune,None,77
2024-06-06,P019,Frozen Pizza,Frozen,Chennai,None,43
2024-06-06,P019,Frozen Pizza,Frozen,Bangalore,None,50
2024-06-06,P019,Frozen Pizza,Frozen,Hyderabad,None,47
2024-06-06,P020,Ice Cream,Frozen,Chennai,None,56
2024-06-06,P020,Ice Cream,Frozen,Pune,None,74
2024-06-06,P020,Ice Cream,Frozen,Hyderabad,None,30
2024-06-06,P021,Iced Tea,Beverage,Bangalore,None,66
2024-06-06,P021,Iced Tea,Beverage,Pune,None,59
2024-06-06,P021,Iced Tea,Beverage,Mumbai,None,99
2024-06-06,P022,Coconut Water,Beverage,Mumbai,None,31
2024-06-06,P022,Coconut Water,Beverage,Kolkata,None,86
2024-06-06,P022,Coconut Water,Beverage,Pune,None,55
2024-06-06,P023,Baked Beans,Canned,Pune,None,81
2024-06-06,P023,Baked Beans,Canned,Mumbai,None,88
2024-06-06,P023,Baked Beans,Canned,Kolkata,None,93
2024-06-06,P024,Canned Tuna,Canned,Bangalore,None,88
2024-06-06,P024,Canned Tuna,Canned,Delhi,None,36
2024-06-06,P024,Canned Tuna,Canned,Pune,None,94
2024-06-06,P025,Dog Food,Pet,Pune,None,81
2024-06-06,P025,Dog Food,Pet,Chennai,None,34
2024-06-06,P025,Dog Food,Pet,Bangalore,None,75
2024-06-06,P026,Baby Formula,Baby,Mumbai,None,52
2024-06-06,P026,Baby Formula,Baby,Kolkata,None,51
2024-06-06,P026,Baby Formula,Baby,Bangalore,None,83
2024-06-06,P027,Toothpaste,Health,Hyderabad,None,92
2024-06-06,P027,Toothpaste,Health,Chennai,None,53
2024-06-06,P027,Toothpaste,Health,Mumbai,None,97
2024-06-06,P028,Disinfectant Wipes,Cleaning,Kolkata,None,22
2024-06-06,P028,Disinfectant Wipes,Cleaning,Delhi,None,31
2024-06-06,P028,Disinfectant Wipes,Cleaning,Mumbai,None,87
2024-06-06,P029,Face Mask,Health,Hyderabad,None,58
2024-06-06,P029,Face Mask,Health,Bangalore,None,28
2024-06-06,P029,Face Mask,Health,Chennai,None,31
2024-06-06,P030,Moisturizer,Health,Mumbai,None,65
2024-06-06,P030,Moisturizer,Health,Bangalore,None,23
2024-06-06,P030,Moisturizer,Health,Delhi,None,87
2024-06-06,P031,Cough Syrup,Health,Kolkata,None,44
2024-06-06,P031,Cough Syrup,Health,Bangalore,None,82
2024-06-06,P031,Cough Syrup,Health,Delhi,None,70
2024-06-07,P001,Milk,Dairy,Delhi,None,21
2024-06-07,P001,Milk,Dairy,Mumbai,None,41
2024-06-07,P001,Milk,Dairy,Pune,None,66
2024-06-07,P002,Bread,Bakery,Bangalore,None,47
2024-06-07,P002,Bread,Bakery,Kolkata,None,83
2024-06-07,P002,Bread,Bakery,Mumbai,None,88
2024-06-07,P003,Yogurt,Dairy,Pune,None,97
2024-06-07,P003,Yogurt,Dairy,Mumbai,None,48
2024-06-07,P003,Yogurt,Dairy,Kolkata,None,73
2024-06-07,P004,Cheese,Dairy,Delhi,None,70
2024-06-07,P004,Cheese,Dairy,Hyderabad,None,21
2024-06-07,P004,Cheese,Dairy,Bangalore,None,42
2024-06-07,P005,Juice,Beverage,Kolkata,None,29
2024-06-07,P005,Juice,Beverage,Hyderabad,None,75
2024-06-07,P005,Juice,Beverage,Pune,None,28
2024-06-07,P006,Butter,Dairy,Pune,None,79
2024-06-07,P006,Butter,Dairy,Delhi,None,75
2024-06-07,P006,Butter,Dairy,Bangalore,None,41
2024-06-07,P007,Eggs,Dairy,Pune,None,62
2024-06-07,P007,Eggs,Dairy,Mumbai,None,51
2024-06-07,P007,Eggs,Dairy,Delhi,None,46
2024-06-07,P008,Paneer,Dairy,Hyderabad,None,88
2024-06-07,P008,Paneer,Dairy,Bangalore,None,35
2024-06-07,P008,Paneer,Dairy,Kolkata,None,93
2024-06-07,P009,Spinach,Produce,Pune,None,60
2024-06-07,P009,Spinach,Produce,Kolkata,None,64
2024-06-07,P009,Spinach,Produce,Hyderabad,None,71
2024-06-07,P010,Tomato,Produce,Bangalore,None,89
2024-06-07,P010,Tomato,Produce,Hyderabad,None,66
2024-06-07,P010,Tomato,Produce,Mumbai,None,71
2024-06-07,P011,Onion,Produce,Mumbai,None,30
2024-06-07,P011,Onion,Produce,Hyderabad,None,32
2024-06-07,P011,Onion,Produce,Bangalore,None,44
2024-06-07,P012,Apple,Fruit,Mumbai,None,98
2024-06-07,P012,Apple,Fruit,Chennai,None,35
2024-06-07,P012,Apple,Fruit,Hyderabad,None,94
2024-06-07,P013,Banana,Fruit,Kolkata,None,46
2024-06-07,P013,Banana,Fruit,Chennai,None,37
2024-06-07,P013,Banana,Fruit,Mumbai,None,95
2024-06-07,P014,Chicken,Meat,Kolkata,None,38
2024-06-07,P014,Chicken,Meat,Mumbai,None,82
2024-06-07,P014,Chicken,Meat,Delhi,None,58
2024-06-07,P015,Fish,Meat,Delhi,None,50
2024-06-07,P015,Fish,Meat,Bangalore,None,38
2024-06-07,P015,Fish,Meat,Chennai,None,24
2024-06-07,P016,Chips,Snacks,Mumbai,None,40
2024-06-07,P016,Chips,Snacks,Delhi,None,27
2024-06-07,P016,Chips,Snacks,Kolkata,None,86
2024-06-07,P017,Cookies,Snacks,Pune,None,26
2024-06-07,P017,Cookies,Snacks,Delhi,None,50
2024-06-07,P017,Cookies,Snacks,Bangalore,None,34
2024-06-07,P018,Granola Bar,Snacks,Chennai,None,21
2024-06-07,P018,Granola Bar,Snacks,Kolkata,None,56
2024-06-07,P018,Granola Bar,Snacks,Delhi,None,46
2024-06-07,P019,Frozen Pizza,Frozen,Delhi,None,56
2024-06-07,P019,Frozen Pizza,Frozen,Pune,None,25
2024-06-07,P019,Frozen Pizza,Frozen,Hyderabad,None,65
2024-06-07,P020,Ice Cream,Frozen,Delhi,None,61
2024-06-07,P020,Ice Cream,Frozen,Pune,None,42
2024-06-07,P020,Ice Cream,Frozen,Mumbai,None,66
2024-06-07,P021,Iced Tea,Beverage,Bangalore,None,43
2024-06-07,P021,Iced Tea,Beverage,Hyderabad,None,51
2024-06-07,P021,Iced Tea,Beverage,Delhi,None,63
2024-06-07,P022,Coconut Water,Beverage,Hyderabad,None,38
2024-06-07,P022,Coconut Water,Beverage,Chennai,None,67
2024-06-07,P022,Coconut Water,Beverage,Pune,None,97
2024-06-07,P023,Baked Beans,Canned,Bangalore,None,65
2024-06-07,P023,Baked Beans,Canned,Hyderabad,None,24
2024-06-07,P023,Baked Beans,Canned,Chennai,None,78
2024-06-07,P024,Canned Tuna,Canned,Mumbai,None,27
2024-06-07,P024,Canned Tuna,Canned,Delhi,None,68
2024-06-07,P024,Canned Tuna,Canned,Kolkata,None,71
2024-06-07,P025,Dog Food,Pet,Chennai,None,76
2024-06-07,P025,Dog Food,Pet,Hyderabad,None,22
2024-06-07,P025,Dog Food,Pet,Kolkata,None,62
2024-06-07,P026,Baby Formula,Baby,Chennai,None,79
2024-06-07,P026,Baby Formula,Baby,Kolkata,None,25
2024-06-07,P026,Baby Formula,Baby,Bangalore,None,44
2024-06-07,P027,Toothpaste,Health,Kolkata,None,33
2024-06-07,P027,Toothpaste,Health,Bangalore,None,29
2024-06-07,P027,Toothpaste,Health,Mumbai,None,62
2024-06-07,P028,Disinfectant Wipes,Cleaning,Mumbai,None,34
2024-06-07,P028,Disinfectant Wipes,Cleaning,Bangalore,None,46
2024-06-07,P028,Disinfectant Wipes,Cleaning,Delhi,None,86
2024-06-07,P029,Face Mask,Health,Chennai,None,80
2024-06-07,P029,Face Mask,Health,Mumbai,None,83
2024-06-07,P029,Face Mask,Health,Bangalore,None,93
2024-06-07,P030,Moisturizer,Health,Pune,None,70
2024-06-07,P030,Moisturizer,Health,Hyderabad,None,67
2024-06-07,P030,Moisturizer,Health,Chennai,None,60
2024-06-07,P031,Cough Syrup,Health,Delhi,None,20
2024-06-07,P031,Cough Syrup,Health,Hyderabad,None,37
2024-06-07,P031,Cough Syrup,Health,Pune,None,69
2024-06-08,P001,Milk,Dairy,Delhi,None,48
2024-06-08,P001,Milk,Dairy,Pune,None,52
2024-06-08,P001,Milk,Dairy,Chennai,None,97
2024-06-08,P002,Bread,Bakery,Kolkata,None,97
2024-06-08,P002,Bread,Bakery,Pune,None,63
2024-06-08,P002,Bread,Bakery,Delhi,None,70
2024-06-08,P003,Yogurt,Dairy,Kolkata,None,97
2024-06-08,P003,Yogurt,Dairy,Pune,None,83
2024-06-08,P003,Yogurt,Dairy,Mumbai,None,86
2024-06-08,P004,Cheese,Dairy,Kolkata,None,78
2024-06-08,P004,Cheese,Dairy,Hyderabad,None,119
2024-06-08,P004,Cheese,Dairy,Mumbai,None,34
2024-06-08,P005,Juice,Beverage,Kolkata,None,66
2024-06-08,P005,Juice,Beverage,Mumbai,None,90
2024-06-08,P005,Juice,Beverage,Pune,None,105
2024-06-08,P006,Butter,Dairy,Mumbai,None,80
2024-06-08,P006,Butter,Dairy,Pune,None,74
2024-06-08,P006,Butter,Dairy,Chennai,None,77
2024-06-08,P007,Eggs,Dairy,Pune,None,113
2024-06-08,P007,Eggs,Dairy,Delhi,None,59
2024-06-08,P007,Eggs,Dairy,Kolkata,None,108
2024-06-08,P008,Paneer,Dairy,Bangalore,None,111
2024-06-08,P008,Paneer,Dairy,Chennai,None,36
2024-06-08,P008,Paneer,Dairy,Kolkata,None,51
2024-06-08,P009,Spinach,Produce,Delhi,None,77
2024-06-08,P009,Spinach,Produce,Chennai,None,69
2024-06-08,P009,Spinach,Produce,Hyderabad,None,87
2024-06-08,P010,Tomato,Produce,Mumbai,None,106
2024-06-08,P010,Tomato,Produce,Bangalore,None,43
2024-06-08,P010,Tomato,Produce,Pune,None,90
2024-06-08,P011,Onion,Produce,Chennai,None,79
2024-06-08,P011,Onion,Produce,Kolkata,None,53
2024-06-08,P011,Onion,Produce,Hyderabad,None,111
2024-06-08,P012,Apple,Fruit,Bangalore,None,56
2024-06-08,P012,Apple,Fruit,Chennai,None,45
2024-06-08,P012,Apple,Fruit,Delhi,None,37
2024-06-08,P013,Banana,Fruit,Delhi,None,38
2024-06-08,P013,Banana,Fruit,Kolkata,None,48
2024-06-08,P013,Banana,Fruit,Chennai,None,70
2024-06-08,P014,Chicken,Meat,Chennai,None,46
2024-06-08,P014,Chicken,Meat,Pune,None,39
2024-06-08,P014,Chicken,Meat,Kolkata,None,42
2024-06-08,P015,Fish,Meat,Hyderabad,None,53
2024-06-08,P015,Fish,Meat,Bangalore,None,58
2024-06-08,P015,Fish,Meat,Kolkata,None,74
2024-06-08,P016,Chips,Snacks,Kolkata,None,70
2024-06-08,P016,Chips,Snacks,Hyderabad,None,95
2024-06-08,P016,Chips,Snacks,Chennai,None,65
2024-06-08,P017,Cookies,Snacks,Bangalore,None,68
2024-06-08,P017,Cookies,Snacks,Pune,None,91
2024-06-08,P017,Cookies,Snacks,Kolkata,None,83
2024-06-08,P018,Granola Bar,Snacks,Chennai,None,56
2024-06-08,P018,Granola Bar,Snacks,Mumbai,None,99
2024-06-08,P018,Granola Bar,Snacks,Pune,None,82
2024-06-08,P019,Frozen Pizza,Frozen,Delhi,None,109
2024-06-08,P019,Frozen Pizza,Frozen,Chennai,None,58
2024-06-08,P019,Frozen Pizza,Frozen,Mumbai,None,87
2024-06-08,P020,Ice Cream,Frozen,Kolkata,None,67
2024-06-08,P020,Ice Cream,Frozen,Bangalore,None,96
2024-06-08,P020,Ice Cream,Frozen,Chennai,None,82
2024-06-08,P021,Iced Tea,Beverage,Delhi,None,81
2024-06-08,P021,Iced Tea,Beverage,Bangalore,None,46
2024-06-08,P021,Iced Tea,Beverage,Chennai,None,48
2024-06-08,P022,Coconut Water,Beverage,Mumbai,None,49
2024-06-08,P022,Coconut Water,Beverage,Kolkata,None,71
2024-06-08,P022,Coconut Water,Beverage,Bangalore,None,46
2024-06-08,P023,Baked Beans,Canned,Chennai,None,82
2024-06-08,P023,Baked Beans,Canned,Bangalore,None,48
2024-06-08,P023,Baked Beans,Canned,Mumbai,None,98
2024-06-08,P024,Canned Tuna,Canned,Chennai,None,102
2024-06-08,P024,Canned Tuna,Canned,Hyderabad,None,39
2024-06-08,P024,Canned Tuna,Canned,Mumbai,None,46
2024-06-08,P025,Dog Food,Pet,Delhi,None,107
2024-06-08,P025,Dog Food,Pet,Mumbai,None,47
2024-06-08,P025,Dog Food,Pet,Kolkata,None,63
2024-06-08,P026,Baby Formula,Baby,Delhi,None,55
2024-06-08,P026,Baby Formula,Baby,Chennai,None,84
2024-06-08,P026,Baby Formula,Baby,Kolkata,None,76
2024-06-08,P027,Toothpaste,Health,Kolkata,None,104
2024-06-08,P027,Toothpaste,Health,Mumbai,None,73
2024-06-08,P027,Toothpaste,Health,Delhi,None,94
2024-06-08,P028,Disinfectant Wipes,Cleaning,Kolkata,None,89
2024-06-08,P028,Disinfectant Wipes,Cleaning,Bangalore,None,62
2024-06-08,P028,Disinfectant Wipes,Cleaning,Mumbai,None,85
2024-06-08,P029,Face Mask,Health,Mumbai,None,63
2024-06-08,P029,Face Mask,Health,Pune,None,106
2024-06-08,P029,Face Mask,Health,Delhi,None,103
2024-06-08,P030,Moisturizer,Health,Mumbai,None,52
2024-06-08,P030,Moisturizer,Health,Pune,None,34
2024-06-08,P030,Moisturizer,Health,Bangalore,None,53
2024-06-08,P031,Cough Syrup,Health,Kolkata,None,46
2024-06-08,P031,Cough Syrup,Health,Delhi,None,114
2024-06-08,P031,Cough Syrup,Health,Chennai,None,93
2024-06-09,P001,Milk,Dairy,Chennai,None,116
2024-06-09,P001,Milk,Dairy,Pune,None,89
2024-06-09,P001,Milk,Dairy,Bangalore,None,79
2024-06-09,P002,Bread,Bakery,Chennai,None,86
2024-06-09,P002,Bread,Bakery,Bangalore,None,40
2024-06-09,P002,Bread,Bakery,Pune,None,66
2024-06-09,P003,Yogurt,Dairy,Kolkata,None,41
2024-06-09,P003,Yogurt,Dairy,Bangalore,None,110
2024-06-09,P003,Yogurt,Dairy,Pune,None,51
2024-06-09,P004,Cheese,Dairy,Pune,None,94
2024-06-09,P004,Cheese,Dairy,Bangalore,None,73
2024-06-09,P004,Cheese,Dairy,Mumbai,None,110
2024-06-09,P005,Juice,Beverage,Mumbai,None,69
2024-06-09,P005,Juice,Beverage,Bangalore,None,84
2024-06-09,P005,Juice,Beverage,Delhi,None,95
2024-06-09,P006,Butter,Dairy,Pune,None,110
2024-06-09,P006,Butter,Dairy,Hyderabad,None,73
2024-06-09,P006,Butter,Dairy,Chennai,None,102
2024-06-09,P007,Eggs,Dairy,Pune,None,72
2024-06-09,P007,Eggs,Dairy,Bangalore,None,41
2024-06-09,P007,Eggs,Dairy,Hyderabad,None,51
2024-06-09,P008,Paneer,Dairy,Pune,None,56
2024-06-09,P008,Paneer,Dairy,Bangalore,None,81
2024-06-09,P008,Paneer,Dairy,Chennai,None,115
2024-06-09,P009,Spinach,Produce,Delhi,None,44
2024-06-09,P009,Spinach,Produce,Chennai,None,73
2024-06-09,P009,Spinach,Produce,Kolkata,None,103
2024-06-09,P010,Tomato,Produce,Hyderabad,None,108
2024-06-09,P010,Tomato,Produce,Kolkata,None,45
2024-06-09,P010,Tomato,Produce,Pune,None,84
2024-06-09,P011,Onion,Produce,Delhi,None,114
2024-06-09,P011,Onion,Produce,Kolkata,None,57
2024-06-09,P011,Onion,Produce,Chennai,None,94
2024-06-09,P012,Apple,Fruit,Bangalore,None,79
2024-06-09,P012,Apple,Fruit,Delhi,None,47
2024-06-09,P012,Apple,Fruit,Kolkata,None,64
2024-06-09,P013,Banana,Fruit,Kolkata,None,46
2024-06-09,P013,Banana,Fruit,Chennai,None,109
2024-06-09,P013,Banana,Fruit,Delhi,None,81
2024-06-09,P014,Chicken,Meat,Bangalore,None,61
2024-06-09,P014,Chicken,Meat,Pune,None,107
2024-06-09,P014,Chicken,Meat,Kolkata,None,78
2024-06-09,P015,Fish,Meat,Delhi,None,82
2024-06-09,P015,Fish,Meat,Mumbai,None,40
2024-06-09,P015,Fish,Meat,Kolkata,None,47
2024-06-09,P016,Chips,Snacks,Hyderabad,None,82
2024-06-09,P016,Chips,Snacks,Kolkata,None,108
2024-06-09,P016,Chips,Snacks,Delhi,None,92
2024-06-09,P017,Cookies,Snacks,Bangalore,None,44
2024-06-09,P017,Cookies,Snacks,Delhi,None,87
2024-06-09,P017,Cookies,Snacks,Pune,None,80
2024-06-09,P018,Granola Bar,Snacks,Hyderabad,None,45
2024-06-09,P018,Granola Bar,Snacks,Chennai,None,72
2024-06-09,P018,Granola Bar,Snacks,Mumbai,None,116
2024-06-09,P019,Frozen Pizza,Frozen,Pune,None,55
2024-06-09,P019,Frozen Pizza,Frozen,Chennai,None,65
2024-06-09,P019,Frozen Pizza,Frozen,Mumbai,None,60
2024-06-09,P020,Ice Cream,Frozen,Mumbai,None,36
2024-06-09,P020,Ice Cream,Frozen,Bangalore,None,74
2024-06-09,P020,Ice Cream,Frozen,Delhi,None,98
2024-06-09,P021,Iced Tea,Beverage,Delhi,None,76
2024-06-09,P021,Iced Tea,Beverage,Pune,None,36
2024-06-09,P021,Iced Tea,Beverage,Chennai,None,42
2024-06-09,P022,Coconut Water,Beverage,Chennai,None,49
2024-06-09,P022,Coconut Water,Beverage,Kolkata,None,55
2024-06-09,P022,Coconut Water,Beverage,Hyderabad,None,85
2024-06-09,P023,Baked Beans,Canned,Delhi,None,78
2024-06-09,P023,Baked Beans,Canned,Pune,None,63
2024-06-09,P023,Baked Beans,Canned,Kolkata,None,110
2024-06-09,P024,Canned Tuna,Canned,Chennai,None,63
2024-06-09,P024,Canned Tuna,Canned,Delhi,None,98
2024-06-09,P024,Canned Tuna,Canned,Mumbai,None,64
2024-06-09,P025,Dog Food,Pet,Mumbai,None,102
2024-06-09,P025,Dog Food,Pet,Kolkata,None,85
2024-06-09,P025,Dog Food,Pet,Delhi,None,103
2024-06-09,P026,Baby Formula,Baby,Delhi,None,78
2024-06-09,P026,Baby Formula,Baby,Kolkata,None,73
2024-06-09,P026,Baby Formula,Baby,Hyderabad,None,83
2024-06-09,P027,Toothpaste,Health,Bangalore,None,104
2024-06-09,P027,Toothpaste,Health,Chennai,None,68
2024-06-09,P027,Toothpaste,Health,Pune,None,45
2024-06-09,P028,Disinfectant Wipes,Cleaning,Hyderabad,None,53
2024-06-09,P028,Disinfectant Wipes,Cleaning,Delhi,None,39
2024-06-09,P028,Disinfectant Wipes,Cleaning,Pune,None,79
2024-06-09,P029,Face Mask,Health,Bangalore,None,115
2024-06-09,P029,Face Mask,Health,Hyderabad,None,97
2024-06-09,P029,Face Mask,Health,Kolkata,None,104
2024-06-09,P030,Moisturizer,Health,Kolkata,None,116
2024-06-09,P030,Moisturizer,Health,Delhi,None,78
2024-06-09,P030,Moisturizer,Health,Mumbai,None,90
2024-06-09,P031,Cough Syrup,Health,Kolkata,None,49
2024-06-09,P031,Cough Syrup,Health,Chennai,None,83
2024-06-09,P031,Cough Syrup,Health,Bangalore,None,104
2024-06-10,P001,Milk,Dairy,Mumbai,None,62
2024-06-10,P001,Milk,Dairy,Hyderabad,None,82
2024-06-10,P001,Milk,Dairy,Delhi,None,48
2024-06-10,P002,Bread,Bakery,Bangalore,None,75
2024-06-10,P002,Bread,Bakery,Pune,None,47
2024-06-10,P002,Bread,Bakery,Delhi,None,88
2024-06-10,P003,Yogurt,Dairy,Pune,None,77
2024-06-10,P003,Yogurt,Dairy,Kolkata,None,25
2024-06-10,P003,Yogurt,Dairy,Chennai,None,21
2024-06-10,P004,Cheese,Dairy,Kolkata,None,27
2024-06-10,P004,Cheese,Dairy,Pune,None,30
2024-06-10,P004,Cheese,Dairy,Delhi,None,44
2024-06-10,P005,Juice,Beverage,Pune,None,35
2024-06-10,P005,Juice,Beverage,Chennai,None,89
2024-06-10,P005,Juice,Beverage,Delhi,None,22
2024-06-10,P006,Butter,Dairy,Kolkata,None,53
2024-06-10,P006,Butter,Dairy,Pune,None,36
2024-06-10,P006,Butter,Dairy,Mumbai,None,30
2024-06-10,P007,Eggs,Dairy,Delhi,None,37
2024-06-10,P007,Eggs,Dairy,Kolkata,None,97
2024-06-10,P007,Eggs,Dairy,Pune,None,51
2024-06-10,P008,Paneer,Dairy,Hyderabad,None,37
2024-06-10,P008,Paneer,Dairy,Kolkata,None,66
2024-06-10,P008,Paneer,Dairy,Mumbai,None,52
2024-06-10,P009,Spinach,Produce,Pune,None,65
2024-06-10,P009,Spinach,Produce,Delhi,None,33
2024-06-10,P009,Spinach,Produce,Bangalore,None,37
2024-06-10,P010,Tomato,Produce,Pune,None,53
2024-06-10,P010,Tomato,Produce,Hyderabad,None,89
2024-06-10,P010,Tomato,Produce,Mumbai,None,39
2024-06-10,P011,Onion,Produce,Kolkata,None,46
2024-06-10,P011,Onion,Produce,Delhi,None,21
2024-06-10,P011,Onion,Produce,Mumbai,None,29
2024-06-10,P012,Apple,Fruit,Mumbai,None,54
2024-06-10,P012,Apple,Fruit,Hyderabad,None,83
2024-06-10,P012,Apple,Fruit,Kolkata,None,83
2024-06-10,P013,Banana,Fruit,Pune,None,60
2024-06-10,P013,Banana,Fruit,Chennai,None,84
2024-06-10,P013,Banana,Fruit,Mumbai,None,23
2024-06-10,P014,Chicken,Meat,Pune,None,76
2024-06-10,P014,Chicken,Meat,Mumbai,None,45
2024-06-10,P014,Chicken,Meat,Kolkata,None,75
2024-06-10,P015,Fish,Meat,Hyderabad,None,99
2024-06-10,P015,Fish,Meat,Chennai,None,21
2024-06-10,P015,Fish,Meat,Kolkata,None,69
2024-06-10,P016,Chips,Snacks,Hyderabad,None,63
2024-06-10,P016,Chips,Snacks,Delhi,None,100
2024-06-10,P016,Chips,Snacks,Bangalore,None,45
2024-06-10,P017,Cookies,Snacks,Pune,None,49
2024-06-10,P017,Cookies,Snacks,Kolkata,None,74
2024-06-10,P017,Cookies,Snacks,Mumbai,None,54
2024-06-10,P018,Granola Bar,Snacks,Delhi,None,95
2024-06-10,P018,Granola Bar,Snacks,Mumbai,None,36
2024-06-10,P018,Granola Bar,Snacks,Bangalore,None,30
2024-06-10,P019,Frozen Pizza,Frozen,Delhi,None,40
2024-06-10,P019,Frozen Pizza,Frozen,Kolkata,None,53
2024-06-10,P019,Frozen Pizza,Frozen,Bangalore,None,97
2024-06-10,P020,Ice Cream,Frozen,Kolkata,None,51
2024-06-10,P020,Ice Cream,Frozen,Chennai,None,63
2024-06-10,P020,Ice Cream,Frozen,Bangalore,None,84
2024-06-10,P021,Iced Tea,Beverage,Mumbai,None,20
2024-06-10,P021,Iced Tea,Beverage,Hyderabad,None,41
2024-06-10,P021,Iced Tea,Beverage,Delhi,None,62
2024-06-10,P022,Coconut Water,Beverage,Mumbai,None,20
2024-06-10,P022,Coconut Water,Beverage,Pune,None,91
2024-06-10,P022,Coconut Water,Beverage,Hyderabad,None,45
2024-06-10,P023,Baked Beans,Canned,Delhi,None,30
2024-06-10,P023,Baked Beans,Canned,Pune,None,65
2024-06-10,P023,Baked Beans,Canned,Hyderabad,None,79
2024-06-10,P024,Canned Tuna,Canned,Kolkata,None,62
2024-06-10,P024,Canned Tuna,Canned,Bangalore,None,48
2024-06-10,P024,Canned Tuna,Canned,Delhi,None,50
2024-06-10,P025,Dog Food,Pet,Pune,None,84
2024-06-10,P025,Dog Food,Pet,Hyderabad,None,22
2024-06-10,P025,Dog Food,Pet,Chennai,None,32
2024-06-10,P026,Baby Formula,Baby,Mumbai,None,65
2024-06-10,P026,Baby Formula,Baby,Hyderabad,None,85
2024-06-10,P026,Baby Formula,Baby,Kolkata,None,93
2024-06-10,P027,Toothpaste,Health,Pune,None,22
2024-06-10,P027,Toothpaste,Health,Mumbai,None,43
2024-06-10,P027,Toothpaste,Health,Kolkata,None,48
2024-06-10,P028,Disinfectant Wipes,Cleaning,Bangalore,None,31
2024-06-10,P028,Disinfectant Wipes,Cleaning,Hyderabad,None,39
2024-06-10,P028,Disinfectant Wipes,Cleaning,Chennai,None,53
2024-06-10,P029,Face Mask,Health,Hyderabad,None,72
2024-06-10,P029,Face Mask,Health,Kolkata,None,26
2024-06-10,P029,Face Mask,Health,Bangalore,None,70
2024-06-10,P030,Moisturizer,Health,Delhi,None,100
2024-06-10,P030,Moisturizer,Health,Hyderabad,None,66
2024-06-10,P030,Moisturizer,Health,Kolkata,None,90
2024-06-10,P031,Cough Syrup,Health,Bangalore,None,61
2024-06-10,P031,Cough Syrup,Health,Delhi,None,52
2024-06-10,P031,Cough Syrup,Health,Hyderabad,None,76
2024-06-11,P001,Milk,Dairy,Hyderabad,None,86
2024-06-11,P001,Milk,Dairy,Chennai,None,29
2024-06-11,P001,Milk,Dairy,Pune,None,76
2024-06-11,P002,Bread,Bakery,Kolkata,None,95
